f(x),orientation,winE,winW,transmitance
142.020571,-28.75,5.896,5.898,0.5264
140.608493,169.01,5.705,4.637,0.5267
134.677447,73.06,4.433,5.618,0.3155
133.220038,69.7,5.842,5.878,0.3025
133.208433,71.72,5.895,5.631,0.3444
133.109189,71.04,5.9,5.802,0.3287
141.038125,163.07,5.894,3.308,0.3664
135.427097,-63.53,5.887,3.95,0.3612
136.609211,32.96,5.887,5.771,0.2065
133.053099,70.79,5.885,5.792,0.316
133.456925,81.83,5.898,5.857,0.3441
133.268605,69.35,5.792,5.83,0.3146
142.352783,-12.34,3.486,4.575,0.4146
136.231708,95.49,4.959,4.858,0.5434
135.779217,125.87,5.756,5.092,0.2413
133.165295,72.71,5.898,5.842,0.3166
133.134862,72.56,5.89,5.889,0.3026
133.004872,71.89,5.86,5.9,0.3031
144.440808,-22.2,4.7,5.892,0.6587
137.241826,55.48,4.032,4.614,0.4685
135.112099,83.25,4.586,5.161,0.3928
133.393866,74.51,5.837,5.698,0.333
133.044346,70.57,5.889,5.889,0.3263
133.176086,72.53,5.9,5.9,0.3232
169.003599,-20.41,0.198,5.61,0.7163
137.313979,-136.95,5.87,4.011,0.426
134.374674,94.15,5.008,5.859,0.4236
133.252017,69.28,5.89,5.829,0.3214
133.208498,68.06,5.899,5.887,0.3411
133.002444,71.8,5.861,5.897,0.3044
140.294119,-141.76,5.87,4.725,0.6769
138.492115,-80.38,4.666,3.804,0.4616
133.675449,71.44,5.544,5.172,0.2839
133.427046,75.45,5.698,5.504,0.2976
133.254801,73.51,5.89,5.647,0.3192
133.241795,69.37,5.827,5.873,0.3081
133.141467,72.55,5.879,5.886,0.3047
133.155172,72.32,5.87,5.893,0.3048
132.993315,72.13,5.863,5.9,0.3047
151.033602,153.29,1.9,5.576,0.7726
135.336809,57.17,5.829,4.421,0.4064
135.942019,101.06,4.936,4.926,0.3155
133.046037,71.03,5.892,5.848,0.3106
133.168277,74.0,5.899,5.749,0.3059
133.272703,69.46,5.673,5.9,0.3027
146.680952,48.26,2.092,5.883,0.6026
138.627539,107.0,3.719,5.893,0.7588
134.211949,78.98,5.881,5.171,0.396
133.104218,70.39,5.838,5.841,0.3356
133.324304,68.91,5.879,5.895,0.3293
133.211594,70.95,5.9,5.81,0.3497
143.181979,141.7,2.725,5.865,0.5071
143.600979,2.39,3.412,5.787,0.5776
134.095808,81.07,4.838,5.876,0.3637
133.046158,70.46,5.897,5.81,0.3109
133.087151,72.04,5.885,5.854,0.3292
133.075823,71.62,5.899,5.795,0.3133
133.00782,71.24,5.874,5.9,0.3052
133.01207,71.66,5.868,5.9,0.3051
132.994125,72.0,5.86,5.9,0.3049
144.131747,171.98,3.645,4.005,0.6108
140.09196,-18.88,4.181,5.894,0.3362
135.781127,-109.84,4.997,5.684,0.2848
133.046477,71.14,5.881,5.868,0.3131
133.000276,70.56,5.884,5.895,0.3063
133.208542,70.04,5.9,5.9,0.308
143.609641,173.64,4.485,4.964,0.7135
136.355735,97.44,5.341,5.839,0.7017
135.238408,-113.89,5.669,5.844,0.416
132.976845,72.28,5.845,5.895,0.3019
133.232566,70.04,5.879,5.855,0.3058
132.987543,71.81,5.833,5.9,0.3015
141.77193,104.8,5.89,3.493,0.2347
138.278774,99.22,3.375,5.879,0.6138
135.388945,-83.12,5.348,4.381,0.4169
133.159159,73.96,5.855,5.78,0.315
133.047285,70.87,5.86,5.811,0.3143
133.002118,71.92,5.833,5.877,0.3019
133.082052,73.49,5.842,5.9,0.3015
132.988515,72.05,5.85,5.893,0.3009
132.984943,72.18,5.844,5.89,0.3021
139.028325,146.19,3.568,5.848,0.3368
137.862377,43.75,5.272,5.887,0.5774
137.060526,-40.7,5.884,4.85,0.3428
133.027085,71.98,5.864,5.863,0.3086
133.044007,72.15,5.864,5.814,0.3099
133.158635,72.67,5.887,5.828,0.3087
138.73421,49.18,5.88,3.414,0.5236
135.851416,64.1,5.842,4.498,0.5194
137.559006,132.26,5.857,4.463,0.4282
133.039481,71.71,5.857,5.835,0.3091
132.981726,72.05,5.844,5.898,0.3008
133.07967,71.92,5.837,5.736,0.31
133.083272,73.65,5.84,5.899,0.3016
133.079838,72.96,5.842,5.897,0.3017
132.985153,72.0,5.846,5.898,0.3022
140.641237,-85.36,5.843,3.568,0.214
138.251579,116.73,3.815,5.012,0.5444
135.822874,100.4,4.149,5.792,0.3944
133.032854,71.23,5.861,5.878,0.3084
133.031954,71.79,5.856,5.848,0.3105
133.091966,71.28,5.867,5.786,0.3113
133.081675,73.07,5.842,5.9,0.3018
133.078202,72.93,5.843,5.899,0.3019
133.100066,72.61,5.844,5.897,0.3019
163.988225,66.87,0.964,5.73,0.7131
170.15709,-33.4,5.75,0.458,0.2655
234.92523,-179.77,0.122,0.221,0.7998
137.774876,179.96,5.848,5.818,0.2014
146.890044,179.44,5.815,5.879,0.7354
137.745039,179.93,5.896,5.894,0.2051
137.593128,179.91,4.945,5.899,0.2569
137.799591,168.88,4.716,5.9,0.2
137.329897,-176.37,5.848,5.871,0.2107
142.509807,-6.47,5.844,5.883,0.48
140.705912,-8.85,4.892,5.878,0.2002
135.373693,-116.99,5.899,5.899,0.2011
135.598562,-106.17,5.891,5.891,0.2019
135.492748,-122.79,5.9,5.9,0.2
175.373481,70.49,0.144,5.896,0.2027
144.742275,167.07,5.865,2.834,0.4848
135.212671,82.75,5.895,4.372,0.3359
134.842304,107.12,5.899,5.326,0.2847
134.836479,91.32,5.899,4.857,0.2969
134.633427,100.13,5.9,5.094,0.2966
134.885731,101.38,5.9,5.081,0.296
134.687662,98.73,5.9,5.109,0.2977
134.628405,100.06,5.9,5.094,0.2964
134.631141,100.13,5.828,5.094,0.2966
134.825023,101.14,5.9,5.125,0.2957
186.836796,178.64,2.795,1.77,0.2045
139.456071,137.15,3.687,5.869,0.5307
141.006238,166.53,5.833,5.899,0.4849
134.370263,49.02,5.898,5.895,0.2728
134.001031,91.01,5.898,5.895,0.2025
133.961314,98.86,5.652,5.86,0.2495
148.701801,-175.73,5.892,3.145,0.7994
143.319704,-179.97,5.847,5.881,0.6069
142.845224,29.18,5.879,3.666,0.7223
133.484325,77.49,5.898,5.866,0.2667
133.584329,78.66,5.89,5.896,0.2447
133.279657,82.68,5.9,5.898,0.2621
140.484941,-120.13,5.84,3.091,0.4265
145.1862,-37.66,3.838,5.9,0.7394
135.822854,-53.21,5.876,4.691,0.3391
133.89992,94.24,5.898,5.898,0.2505
133.779953,84.83,5.854,5.898,0.2696
133.422043,81.2,5.9,5.9,0.2591
133.595592,84.58,5.9,5.834,0.2614
133.28268,82.72,5.9,5.9,0.2622
133.400034,81.89,5.9,5.893,0.2634
133.283332,82.68,5.888,5.898,0.2621
133.296703,83.02,5.9,5.896,0.2619
147.838202,-170.94,2.118,5.89,0.4098
143.220744,-8.17,3.22,5.863,0.4125
137.024766,-144.72,4.414,5.855,0.3945
133.290695,82.66,5.898,5.891,0.2611
133.101921,70.68,5.791,5.779,0.2643
133.40667,68.42,5.698,5.688,0.2599
136.887069,-72.01,4.729,4.351,0.5791
136.443546,69.08,5.053,4.312,0.5403
136.607195,-131.97,5.849,4.851,0.4741
133.12957,70.69,5.794,5.759,0.2643
133.306377,69.67,5.784,5.822,0.2678
133.123634,70.7,5.795,5.788,0.2586
150.683858,-138.44,3.891,3.618,0.2049
134.416911,72.12,4.47,5.637,0.3994
140.699196,-15.98,5.82,4.24,0.4913
133.135808,71.64,5.787,5.779,0.2625
133.375305,67.16,5.837,5.761,0.2604
133.115398,70.7,5.781,5.811,0.2584
133.114506,71.51,5.828,5.785,0.2647
133.350985,69.79,5.79,5.792,0.2649
133.123152,71.08,5.788,5.779,0.2651
141.865545,38.73,5.77,5.848,0.7238
140.746819,26.18,4.069,5.688,0.5816
134.670889,-116.47,5.829,5.707,0.3502
133.211726,73.41,5.818,5.763,0.2624
133.135918,71.16,5.626,5.898,0.244
133.194713,72.31,5.746,5.9,0.2713
152.783992,174.75,3.08,3.289,0.7952
136.835255,-77.1,5.769,5.0,0.7517
138.902567,-32.21,4.782,5.844,0.366
133.330145,75.45,5.672,5.847,0.2567
133.526212,67.46,5.743,5.75,0.2344
133.136752,71.15,5.801,5.776,0.2638
166.878827,146.28,5.877,0.187,0.7887
138.850589,174.4,4.481,4.292,0.3998
135.763122,132.81,5.194,5.199,0.4
165.996683,-12.4,0.575,5.799,0.6407
153.181082,0.0,3.0,3.0,0.5
236.698007,-179.33,0.116,0.122,0.2043
147.793515,-179.65,5.884,5.833,0.7988
235.972931,178.97,0.149,0.105,0.7949
138.521111,-120.81,5.88,5.894,0.7003
137.370037,-61.52,5.889,5.898,0.6022
137.784685,180.0,5.9,5.9,0.2
142.747464,-178.31,3.292,5.881,0.204
137.868488,-38.7,5.861,5.881,0.2414
142.225542,179.98,4.138,5.862,0.5986
136.216813,-109.27,4.979,5.896,0.5034
137.081764,-53.73,4.695,5.895,0.4046
137.008852,-134.8,5.569,5.9,0.4757
167.061823,167.44,0.765,5.83,0.2095
142.542305,80.98,5.877,3.011,0.7993
138.441891,59.54,4.981,5.758,0.7965
136.54888,-72.17,4.758,5.578,0.6021
136.426625,-100.87,4.855,5.898,0.5484
136.208892,-114.28,4.757,5.516,0.4426
137.133077,-132.39,4.381,5.9,0.4355
136.551396,-108.58,4.687,5.087,0.4724
136.028785,-99.09,4.799,5.563,0.4343
135.847149,-98.83,4.924,5.555,0.4298
135.460048,-97.27,5.037,5.575,0.4235
137.428961,91.0,5.884,3.796,0.4308
156.724753,-101.59,5.89,1.872,0.229
140.518954,128.56,5.886,4.566,0.6452
137.93983,-40.07,5.886,4.676,0.4384
135.254976,-98.54,5.355,5.748,0.3881
135.201706,-95.62,5.266,5.642,0.4094
156.740202,-167.44,5.742,1.591,0.7164
144.005106,70.74,3.595,4.497,0.2143
133.659352,76.15,5.042,5.837,0.3406
134.179981,112.01,5.344,5.891,0.3369
133.87576,83.64,5.064,5.89,0.3279
133.905253,78.44,5.144,5.674,0.3642
162.573067,30.19,5.882,0.143,0.5336
138.277519,-66.26,5.863,3.525,0.7071
137.108759,52.3,4.333,4.896,0.5539
133.582614,73.12,4.906,5.899,0.3663
133.585725,76.18,5.095,5.899,0.3625
133.597059,74.46,5.001,5.9,0.3556
133.577067,73.24,4.906,5.9,0.3663
134.484132,98.11,4.801,5.9,0.3681
134.20611,85.68,4.853,5.9,0.3672
133.532096,71.3,4.914,5.9,0.3667
133.72235,70.06,4.92,5.9,0.3672
140.512755,30.86,5.85,3.83,0.2071
142.30923,-40.22,3.617,5.872,0.2047
136.096722,110.19,5.852,5.892,0.5267
134.02191,90.29,5.869,5.3,0.3429
133.472918,69.61,5.869,5.899,0.3698
133.556973,78.8,5.9,5.9,0.3542
147.333238,-42.43,2.92,4.0,0.7944
139.145844,-174.81,5.279,4.256,0.2252
144.496532,-7.23,4.536,4.455,0.7231
133.987675,93.91,5.541,5.891,0.3885
135.875635,128.15,5.662,4.958,0.3293
137.322348,-180.0,5.9,5.07,0.2983
148.063815,-177.87,2.139,5.83,0.6502
147.078298,25.44,2.264,5.821,0.4159
140.932088,23.17,5.826,3.984,0.5842
133.106076,71.28,5.508,5.897,0.3485
133.081147,70.83,5.544,5.887,0.3487
133.090801,70.72,5.523,5.895,0.3489
133.50864,61.58,5.536,5.793,0.3368
133.168939,71.16,5.525,5.816,0.3565
133.098956,71.07,5.553,5.9,0.3494
133.311132,69.58,5.548,5.882,0.347
133.119397,70.97,5.543,5.88,0.3498
144.772215,-175.45,5.816,2.901,0.4696
140.687623,15.87,5.431,5.737,0.5005
140.042797,-10.9,4.669,4.656,0.2922
133.320364,74.97,5.524,5.889,0.3534
133.307876,70.3,5.511,5.899,0.3492
133.127365,71.58,5.545,5.882,0.3512
144.787518,-175.06,3.94,3.958,0.6884
146.77036,-2.77,2.869,5.862,0.6727
137.467174,-127.47,5.862,4.353,0.5758
133.176026,73.31,5.544,5.888,0.3486
135.184098,113.41,4.934,5.619,0.4475
231.530677,98.21,0.499,0.1,0.2
141.796853,-118.15,3.672,5.878,0.7968
147.858274,179.18,5.878,5.81,0.7758
136.651939,-139.63,5.051,5.888,0.2021
133.149902,73.57,5.527,5.884,0.346
133.236665,72.38,5.537,5.889,0.351
133.102424,71.89,5.531,5.893,0.3487
133.290224,70.36,5.547,5.889,0.3464
133.300094,70.37,5.537,5.891,0.349
133.102893,71.03,5.548,5.884,0.3484
153.978686,177.38,5.869,1.726,0.581
142.844053,-42.96,5.874,2.585,0.4521
146.495675,-23.42,5.868,5.382,0.774
133.105282,71.33,5.526,5.898,0.3484
133.186548,73.31,5.518,5.884,0.3488
133.111546,71.76,5.538,5.889,0.3486
145.408165,179.32,2.7,5.25,0.3806
139.146252,175.98,4.006,5.825,0.239
133.657169,72.04,5.813,5.802,0.2042
133.388404,79.44,5.885,5.898,0.2796
133.220383,72.42,5.549,5.895,0.348
133.309934,74.79,5.518,5.885,0.3438
154.099005,166.37,1.537,5.849,0.7933
138.958826,75.37,4.128,4.153,0.3882
134.937479,-74.47,5.821,4.474,0.2909
133.126382,73.39,5.777,5.9,0.3154
133.128721,73.52,5.774,5.886,0.3155
133.2374,74.93,5.772,5.899,0.3157
133.10489,71.03,5.556,5.9,0.3496
133.104822,70.95,5.551,5.894,0.3492
133.108431,71.1,5.541,5.888,0.3486
146.272438,126.16,3.176,4.021,0.7383
143.042491,-38.45,3.186,4.925,0.5141
139.639441,22.32,3.865,5.683,0.441
133.271772,70.33,5.723,5.895,0.3351
133.172392,72.3,5.774,5.893,0.3129
133.11224,71.31,5.544,5.883,0.3485
164.704768,-157.96,0.242,5.81,0.3582
141.786025,176.2,4.378,3.796,0.5293
139.717448,-53.41,4.507,3.738,0.5617
133.052964,71.27,5.779,5.891,0.3189
133.291274,67.79,5.616,5.474,0.335
133.205341,71.31,5.529,5.691,0.3451
162.240135,-178.57,2.559,3.265,0.3716
142.072185,-179.95,4.427,5.572,0.6528
140.165836,176.41,5.899,4.726,0.48
133.276985,73.52,5.727,5.655,0.3248
133.477319,57.57,5.895,5.534,0.3152
133.288478,74.1,5.663,5.805,0.3593
133.059242,71.33,5.833,5.881,0.3189
133.047446,71.06,5.778,5.896,0.3216
133.029609,70.43,5.778,5.89,0.3188
133.266949,69.11,5.774,5.874,0.3191
133.226646,70.32,5.78,5.9,0.3186
142.930142,90.59,4.623,3.172,0.6488
142.054052,-113.25,3.689,4.61,0.3043
137.033334,-140.05,5.585,4.146,0.4004
133.055775,71.15,5.794,5.879,0.3205
133.053446,72.08,5.772,5.863,0.324
133.014196,70.86,5.776,5.881,0.3192
146.619985,-123.13,2.299,5.831,0.3927
137.443361,92.73,3.81,5.846,0.6851
138.618452,18.58,4.713,5.88,0.2237
133.163681,72.7,5.811,5.854,0.3223
133.181856,72.3,5.784,5.886,0.3198
133.055462,71.82,5.774,5.87,0.3232
141.747898,113.28,2.74,5.837,0.5223
140.410159,95.66,3.196,5.827,0.3426
136.706322,36.04,5.006,4.745,0.4337
133.245571,73.59,5.664,5.751,0.3388
133.051708,71.11,5.85,5.853,0.3173
133.017513,70.66,5.779,5.885,0.3191
133.015912,70.88,5.782,5.872,0.3171
133.012557,70.87,5.779,5.876,0.3181
133.023714,70.72,5.779,5.877,0.3194
158.677811,-21.03,4.202,1.527,0.7806
138.850443,173.33,4.215,4.747,0.3752
137.488954,113.59,5.133,4.423,0.5253
133.058544,71.61,5.807,5.831,0.3164
133.076178,71.26,5.769,5.866,0.3252
133.056396,71.63,5.831,5.849,0.3146
142.716968,171.42,5.858,3.299,0.2194
138.45461,113.81,4.763,5.051,0.2031
136.388644,-124.76,4.892,5.017,0.3029
133.099127,72.22,5.89,5.727,0.3162
133.181572,72.29,5.82,5.847,0.3171
133.049657,71.38,5.854,5.857,0.3172
143.596587,-176.87,3.084,4.817,0.5127
136.704126,58.82,5.411,5.484,0.6469
141.127336,-8.21,5.834,5.842,0.3791
133.280366,75.25,5.839,5.757,0.2954
133.052962,70.55,5.883,5.812,0.3129
133.256045,70.21,5.842,5.817,0.3159
133.033075,71.9,5.795,5.88,0.3185
133.184104,72.32,5.789,5.873,0.3187
133.048079,71.69,5.797,5.884,0.3184
147.097589,22.19,5.832,2.084,0.6472
138.905527,12.4,5.794,4.005,0.3488
139.22786,176.37,5.798,5.794,0.3897
133.254576,74.36,5.889,5.845,0.3135
133.052672,71.08,5.786,5.88,0.3178
133.055706,71.32,5.792,5.846,0.3148
147.300304,-85.07,4.547,2.986,0.3318
138.810141,106.94,4.622,4.659,0.7253
136.457835,109.89,4.676,5.601,0.5822
133.189985,74.26,5.763,5.717,0.3086
133.261967,70.33,5.894,5.79,0.3094
133.041931,70.75,5.898,5.843,0.3222
150.883859,60.29,4.864,2.082,0.3427
140.510433,104.33,5.085,3.74,0.2885
137.531064,-174.43,5.129,5.817,0.3583
133.124617,71.68,5.852,5.757,0.3267
135.481888,79.37,5.09,5.112,0.235
134.242367,78.23,5.331,5.562,0.2385
133.031946,72.12,5.777,5.866,0.3186
133.029995,70.66,5.769,5.871,0.3181
133.05864,71.19,5.778,5.874,0.3183
141.921139,-94.49,3.296,4.887,0.6674
138.498616,121.87,3.782,4.971,0.4869
134.937903,75.1,5.89,4.901,0.4792
133.500522,80.57,5.454,5.754,0.3145
133.038931,71.84,5.76,5.846,0.3188
133.021059,70.67,5.898,5.851,0.3166
139.960717,-124.36,5.027,4.53,0.793
142.178133,25.17,4.783,3.121,0.4875
138.079493,13.82,5.876,4.945,0.2418
133.047296,71.74,5.783,5.846,0.3183
133.265567,72.58,5.894,5.691,0.3247
133.057776,71.15,5.764,5.887,0.3199
146.219838,-175.92,5.88,3.4,0.703
139.069291,-41.46,4.638,3.964,0.4141
137.308842,119.34,4.09,5.24,0.3044
133.112279,71.75,5.741,5.759,0.3249
133.034513,71.82,5.766,5.848,0.3167
133.060112,71.42,5.886,5.849,0.3164
133.043676,70.44,5.794,5.864,0.3192
133.028684,70.59,5.771,5.869,0.3182
133.025264,70.76,5.783,5.873,0.3184
141.635073,-177.96,4.454,3.831,0.5015
144.154071,-1.1,4.217,5.874,0.6504
135.917836,-111.8,5.896,5.23,0.2198
133.086549,71.47,5.792,5.786,0.3213
133.025391,70.61,5.784,5.869,0.3189
133.200527,72.53,5.755,5.824,0.3215
145.706725,175.04,4.069,5.786,0.7974
138.778673,-125.61,4.539,4.504,0.6096
137.297155,-94.49,4.022,5.864,0.3117
133.110883,70.97,5.817,5.81,0.3297
133.054588,71.46,5.788,5.828,0.316
133.09698,71.04,5.797,5.774,0.326
140.084645,174.71,5.205,3.592,0.397
140.314538,-178.84,4.946,5.088,0.5371
136.084072,96.85,4.761,4.796,0.3575
133.244233,69.84,5.861,5.862,0.3222
133.092748,71.65,5.892,5.789,0.3172
133.053078,70.38,5.779,5.836,0.3207
133.251399,69.65,5.769,5.881,0.3176
133.235752,70.26,5.774,5.879,0.3179
133.021206,70.57,5.776,5.877,0.318
140.095764,-119.63,3.414,5.855,0.5554
139.725686,-38.8,5.399,4.674,0.5611
136.560261,-64.92,4.75,5.355,0.2113
133.168166,68.25,5.806,5.619,0.3152
133.018269,70.78,5.79,5.885,0.3199
133.058408,71.42,5.768,5.86,0.3182
133.048144,70.9,5.778,5.892,0.3199
133.012558,70.88,5.779,5.884,0.319
133.016038,70.88,5.779,5.88,0.3186
159.926989,-178.06,1.415,4.684,0.6106
161.854006,170.77,4.915,1.717,0.263
236.279666,176.08,0.104,0.123,0.7991
136.919133,-179.94,5.889,5.814,0.2036
134.379508,93.3,5.824,5.88,0.2051
136.396263,35.79,5.894,5.886,0.2012
136.376728,136.76,5.899,5.898,0.2
151.55007,-74.65,2.332,5.9,0.2
172.329929,-176.93,5.893,0.253,0.2444
137.425884,-108.36,5.9,5.873,0.6949
134.816619,-62.27,5.895,5.898,0.4247
133.389057,61.57,5.887,5.898,0.2981
133.209631,74.68,5.895,5.895,0.2909
133.44935,78.36,5.9,5.9,0.289
145.165927,177.22,4.577,5.725,0.7513
146.558321,175.8,2.372,5.888,0.3998
135.797188,65.68,4.329,5.331,0.5327
133.819593,72.66,5.268,5.263,0.3142
134.835074,54.46,5.896,4.961,0.3896
236.726863,-37.92,0.1,0.1,0.2
133.218055,74.66,5.9,5.889,0.2908
133.307934,76.01,5.698,5.704,0.2946
132.996702,72.11,5.873,5.888,0.2774
133.246993,74.97,5.845,5.847,0.2916
133.073633,73.5,5.891,5.9,0.2908
164.457841,-179.91,5.867,0.973,0.774
143.354406,-134.36,5.856,2.747,0.4799
140.262425,-175.52,3.869,5.859,0.5188
133.11997,67.93,5.573,5.893,0.2779
133.074842,68.55,5.851,5.88,0.2853
132.977772,70.39,5.9,5.9,0.2883
144.644038,44.86,5.861,2.553,0.7776
153.641801,21.87,1.647,5.787,0.7995
142.51499,-14.41,5.898,4.149,0.6071
134.021537,57.46,4.954,5.9,0.386
133.959686,98.48,5.891,5.896,0.2574
133.468317,60.54,5.581,5.9,0.3097
143.642338,179.41,5.807,3.135,0.5514
138.859213,-66.92,5.62,3.698,0.2358
138.702989,-172.07,5.866,4.691,0.3964
133.575761,77.2,5.693,5.892,0.261
137.135417,129.66,5.894,4.951,0.2034
151.491675,-180.0,5.516,2.671,0.2
133.054715,68.0,5.897,5.9,0.2944
133.198113,70.19,5.898,5.9,0.2876
132.981404,70.43,5.9,5.883,0.2883
133.195485,70.13,5.898,5.9,0.2891
146.241094,-148.66,3.867,3.653,0.7966
145.840876,14.3,4.671,5.893,0.7954
141.104952,175.46,5.855,5.893,0.4779
133.18622,68.78,5.891,5.662,0.2811
133.120014,68.63,5.809,5.806,0.2816
133.003615,71.64,5.9,5.892,0.2883
153.821405,-7.53,1.73,5.821,0.4754
138.150529,-57.68,3.898,4.994,0.3483
134.473205,-71.01,5.289,5.852,0.2445
139.349452,11.17,5.895,5.897,0.3629
138.224466,12.11,4.943,4.953,0.3472
167.01859,180.0,0.1,5.9,0.6013
138.800554,-68.79,3.883,4.832,0.6389
142.403917,49.67,5.84,2.556,0.4252
141.942658,-173.72,5.89,5.875,0.5408
133.260176,69.91,5.684,5.879,0.2921
139.580417,11.9,4.955,4.965,0.2019
188.117829,180.0,1.23,2.785,0.4523
132.980159,70.38,5.9,5.9,0.2882
132.976847,70.48,5.9,5.9,0.2883
132.981252,70.39,5.9,5.894,0.2883
145.638435,77.45,2.88,5.825,0.2079
136.677467,95.31,5.897,5.236,0.672
140.794583,-33.26,4.662,5.793,0.5374
133.133643,72.61,5.877,5.846,0.2897
134.05709,84.45,4.951,5.857,0.3197
133.513053,79.37,5.9,5.9,0.3494
143.948227,-174.78,5.686,3.942,0.6624
139.550483,147.19,5.894,3.632,0.3567
137.430651,-46.28,5.826,3.91,0.4236
133.609558,85.12,5.432,5.791,0.3346
133.022166,71.57,5.866,5.875,0.277
133.02847,71.66,5.86,5.878,0.279
144.518808,-178.41,4.054,5.752,0.7503
136.661572,-149.79,4.426,5.898,0.3415
136.724463,-116.99,4.819,4.835,0.497
133.43841,79.73,5.716,5.888,0.3209
133.113783,68.44,5.898,5.812,0.2932
133.089314,68.34,5.847,5.852,0.2833
132.977365,70.49,5.9,5.9,0.2884
132.972595,70.48,5.888,5.9,0.2883
132.973449,70.48,5.894,5.9,0.2883
143.396744,76.4,3.578,3.758,0.7401
139.836999,78.91,4.746,3.569,0.5882
137.376598,117.98,5.729,4.512,0.5114
133.033948,70.93,5.867,5.863,0.284
133.201638,69.68,5.852,5.888,0.2961
133.006918,71.04,5.886,5.894,0.2884
142.479906,118.81,2.693,5.892,0.6573
139.20602,170.86,4.086,4.695,0.3948
134.927374,-90.56,5.829,4.823,0.3299
133.161665,72.38,5.872,5.868,0.2755
133.009892,71.83,5.864,5.899,0.2802
133.003006,72.03,5.865,5.894,0.2801
147.197063,169.01,5.856,3.643,0.7908
141.506289,179.84,3.988,5.878,0.5533
138.112937,42.42,5.818,5.878,0.5435
133.007316,70.9,5.89,5.891,0.2877
133.684493,74.13,5.89,5.136,0.3093
133.211408,67.04,5.9,5.9,0.3114
133.218675,69.64,5.888,5.881,0.2886
133.221131,69.62,5.888,5.883,0.2897
133.220022,69.75,5.888,5.887,0.2885
137.670963,-76.08,5.797,4.052,0.7882
141.79888,55.09,5.88,3.23,0.2262
136.415842,117.4,3.853,5.855,0.4244
133.729442,84.96,5.895,5.502,0.3254
133.215785,70.3,5.82,5.875,0.2856
133.176895,67.16,5.9,5.893,0.2989
144.970926,-62.25,4.479,2.568,0.6462
142.492981,17.57,4.607,4.544,0.6918
135.547335,116.5,4.948,5.035,0.4191
133.001309,71.81,5.87,5.893,0.2826
133.420818,61.78,5.706,5.892,0.2777
133.017148,71.11,5.9,5.858,0.2883
155.393648,-176.69,3.291,3.039,0.3734
140.874082,17.24,3.34,5.875,0.4235
141.068145,-11.94,4.194,4.27,0.4844
133.173601,74.25,5.854,5.737,0.2837
133.015322,71.43,5.885,5.872,0.2809
133.008847,71.43,5.898,5.857,0.2861
143.688557,-143.27,4.209,4.409,0.2005
139.176611,175.95,3.975,5.87,0.2404
134.466482,-73.45,4.76,5.9,0.3657
132.994626,72.18,5.894,5.887,0.2822
133.036093,71.51,5.883,5.836,0.2834
132.964779,70.76,5.894,5.898,0.2883
133.197113,70.25,5.894,5.877,0.2885
132.976003,70.62,5.894,5.886,0.2881
132.998915,70.99,5.894,5.889,0.2858
132.967561,70.81,5.894,5.888,0.287
132.976894,70.59,5.888,5.886,0.2881
160.409857,-149.91,0.814,5.506,0.424
165.372226,169.51,5.853,0.561,0.5714
236.161167,-176.15,0.123,0.114,0.7956
137.450485,178.19,5.696,5.818,0.2031
135.603594,-142.19,5.622,5.876,0.201
134.392483,-82.95,5.894,5.898,0.2002
138.941101,-26.8,5.899,5.899,0.2989
138.446222,-37.97,5.9,5.9,0.2
171.708531,164.6,0.181,5.888,0.2086
148.106791,171.64,5.844,5.9,0.7954
135.900756,113.48,5.883,5.896,0.5019
135.698285,-114.28,5.893,5.895,0.2006
134.338265,-86.84,5.893,5.879,0.2001
134.303621,-86.99,5.9,5.9,0.2
147.403407,-175.83,5.756,5.884,0.7775
150.108119,65.84,5.898,2.218,0.2212
139.145211,-50.99,5.839,5.845,0.5805
134.094203,-87.52,5.9,5.891,0.2017
134.697292,-88.66,5.893,5.897,0.2256
134.528832,-88.25,5.9,5.9,0.2063
134.094203,-87.52,5.9,5.891,0.2017
134.579002,-88.09,5.9,5.89,0.2013
134.11536,-87.14,5.9,5.892,0.2023
149.42706,-171.26,5.84,2.237,0.3978
141.22684,66.75,2.973,5.864,0.3449
138.66185,-116.9,3.654,5.701,0.4053
134.436404,-87.8,5.892,5.899,0.2122
135.682892,-146.77,5.897,5.894,0.2993
134.123702,-87.2,5.9,5.891,0.2017
157.295316,175.85,1.205,5.867,0.7557
140.205702,14.91,5.854,3.633,0.4502
138.942376,20.61,4.554,5.407,0.4479
134.152537,-85.8,5.889,5.9,0.2026
134.481821,-85.47,5.892,5.884,0.2039
134.100972,-87.43,5.9,5.892,0.2018
147.563297,-38.81,3.895,3.762,0.223
141.028046,170.56,4.394,3.766,0.3827
134.570291,83.69,5.875,4.827,0.3139
134.511395,-84.77,5.896,5.895,0.2054
134.239504,-85.93,5.794,5.897,0.2043
135.362164,121.83,5.9,5.233,0.3555
134.968539,-88.7,5.898,5.881,0.2026
134.566741,-88.11,5.899,5.886,0.2022
134.578467,-87.82,5.899,5.888,0.2019
148.578518,-10.31,2.988,5.84,0.7702
142.091149,158.4,3.464,5.769,0.6014
135.956941,51.73,4.623,5.892,0.2261
134.529535,-85.42,5.842,5.893,0.2041
134.313742,-85.85,5.6,5.9,0.2103
134.7268,-85.32,5.681,5.898,0.2043
141.028678,45.03,5.073,3.741,0.7563
139.578275,-161.17,5.551,4.377,0.5089
